model_key,display_name,opb,upb,H,mincalib,softmin_p_minus_4,product_resistance,balanced_accuracy,macro_f1,multiclass_mcc,linear_weighted_kappa,quadratic_weighted_kappa,ordinal_mae,severe_two_step_atom_error_rate,strict_sample_accuracy,severe_two_step_sample_rate,linear_loss_cvar90,linear_loss_cvar95,pmu_lambda_0_5,pmu_lambda_1_0,pmu_lambda_2_0,relative_pmu_lambda_1_0,rasch_over_theta,rasch_under_theta,rasch_min_theta,bradley_terry_ability
ministral3-8b-instruct-2512-bf16-local-vllm,ministral3-8b-instruct-2512-bf16-local-vllm,0.07224911626324534,0.22625337335340273,0.8437792148141094,0.7737466266465973,0.8337044583398658,0.7178441166597134,0.8009983402555679,0.717727866999935,0.5788878582004077,0.6078634914604186,0.652056850392578,0.18788346848586263,0.03664135238340413,0.15133333333333332,0.45466666666666666,0.32099472154665654,0.37795039283042375,,,,,0.5255988187619405,-0.5801079144639312,-0.5801079144639312,0.11449773494107424
qwen35-35b-a3b-local-vllm,qwen35-35b-a3b-local-vllm,0.09257787184937857,0.16826168018976875,0.8679334412319971,0.8317383198102313,0.8654845389702027,0.7547377562266222,0.8261069653072352,0.7095769940157691,0.565810952694115,0.5872280315894449,0.6398267448953986,0.21143862358947957,0.03664135238340413,0.09933333333333333,0.48333333333333334,0.2966610986383533,0.33414234174980423,,,,,-0.5255988187619405,0.5801079144639312,-0.5255988187619405,-0.11449773494107424
